connections=[
			{up:SAFARI ZONE (26.1)},
			{left:SAFARI ZONE (26.2)},
			{right:SAFARI ZONE (26.13)},
		],
events={
	{
		exits:[ROUTE 121 (23.0),		]},
	{
		NPCs:[
			{is_trainer:0,b1:8,b2:0,sprite:31},
			{is_trainer:0,b1:2,b2:0,sprite:7},
			{is_trainer:0,b1:8,b2:0,sprite:65},
			{is_trainer:0,b1:2,b2:0,sprite:35},
			{is_trainer:0,b1:9,b2:0,sprite:31},
			{is_trainer:0,b1:9,b2:0,sprite:31},
		]},
	{
		signs:[
		]},
	{
		triggers:[
		]},

},
[
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 20, 20, 1, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 20, 20, 1, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 20, 20, 20, 20, 20, 1, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 12, 12, 12, 20, 20, 20, 20, 20, 20, 20, 20, 20, 1, 1, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 1, 1, 12, 12, 12, 12, 1, 1, 1, 1, 1, 20, 20, 20, 20, 1, 12, 12, 12, 12, 20, 1, 1, 1, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 1, 1, 1, ],
	[1, 1, 1, 1, 12, 12, 12, 12, 1, 1, 1, 1, 1, 20, 20, 20, 20, 1, 12, 12, 20, 20, 20, 12, 12, 1, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 21, 1, 1, 1, ],
	[12, 12, 12, 12, 12, 12, 12, 12, 1, 21, 20, 20, 20, 20, 20, 20, 20, 1, 12, 12, 20, 1, 1, 12, 12, 1, 20, 1, 1, 1, 1, 1, 1, 1, 20, 20, 20, 1, 1, 1, ],
	[12, 12, 12, 12, 12, 12, 12, 12, 1, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 12, 12, 12, 12, 1, 20, 1, 12, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, ],
	[1, 1, 12, 12, 12, 12, 12, 12, 1, 20, 20, 20, 20, 20, 20, 20, 1, 1, 1, 1, 1, 12, 12, 12, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 12, 12, 1, 1, ],
	[1, 1, 12, 12, 12, 12, 12, 12, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 1, 1, ],
